Diff_Err_Lat,Diff_Err_Lon,Distance_Error,Global_Int_Lat,Global_Int_Lon,Injected_Lat,Injected_Lon,Raw_GPS_Lat,Raw_GPS_Lon,Timestamp
-2.6894168000000036,-3.9610333000000253,462887.51704284543,-38.0493884,145.1931985,-35.3599712,149.1542315,-38.049388,145.1931982,16/10/2022 16:45:44
-2.6894165,-3.9610333000000253,462887.49611388386,-38.0493883,145.1931985,-35.3599712,149.1542315,-38.0493877,145.1931982,16/10/2022 16:45:46
-2.6894165,-3.9610333000000253,462887.49611388386,-38.0493882,145.1931985,-35.3599712,149.1542315,-38.0493877,145.1931982,16/10/2022 16:45:47
-2.6894162000000037,-3.9610331000000087,462887.46153087536,-38.0493881,145.1931985,-35.3599712,149.1542315,-38.0493874,145.1931984,16/10/2022 16:45:48
-2.6894162000000037,-3.9610331000000087,462887.46153087536,-38.049388,145.1931985,-35.3599712,149.1542315,-38.0493874,145.1931984,16/10/2022 16:45:49
-2.689415600000004,-3.9610330000000147,462887.4128459351,-38.0493878,145.1931986,-35.3599712,149.1542315,-38.0493868,145.1931985,16/10/2022 16:45:50
-2.689415600000004,-3.9610330000000147,462887.4128459351,-38.0493875,145.1931986,-35.3599712,149.1542315,-38.0493868,145.1931985,16/10/2022 16:45:51
-2.689415600000004,-3.9610330000000147,462887.4128459351,-38.0493872,145.1931987,-35.3599712,149.1542315,-38.0493868,145.1931985,16/10/2022 16:45:52
-2.6894149000000027,-3.961032700000004,462887.3435306274,-38.049387,145.1931987,-35.3599712,149.1542315,-38.0493861,145.1931988,16/10/2022 16:45:54
-2.689414499999998,-3.9610322000000053,462887.2814902275,-38.0493867,145.1931989,-35.3599712,149.1542315,-38.0493857,145.1931993,16/10/2022 16:45:55
-2.689414499999998,-3.9610322000000053,462887.2814902275,-38.0493864,145.193199,-35.3599712,149.1542315,-38.0493857,145.1931993,16/10/2022 16:45:56
-2.689414400000004,-3.9610321000000113,462887.26768688543,-38.0493862,145.1931991,-35.3599712,149.1542315,-38.0493856,145.1931994,16/10/2022 16:45:57
-2.689414400000004,-3.9610321000000113,462887.26768688543,-38.049386,145.1931992,-35.3599712,149.1542315,-38.0493856,145.1931994,16/10/2022 16:45:58
-2.689414499999998,-3.961032300000028,462887.28831725474,-38.0493858,145.1931993,-35.3599712,149.1542315,-38.0493857,145.1931992,16/10/2022 16:45:59
-2.689414499999998,-3.961032300000028,462887.28831725474,-38.0493857,145.1931994,-35.3599712,149.1542315,-38.0493857,145.1931992,16/10/2022 16:46:01
-2.689414599999999,-3.961032500000016,462887.3089476232,-38.0493856,145.1931994,-35.3599712,149.1542315,-38.0493858,145.193199,16/10/2022 16:46:02
-2.689414599999999,-3.961032500000016,462887.3089476232,-38.0493856,145.1931994,-35.3599712,149.1542315,-38.0493858,145.193199,16/10/2022 16:46:03
-2.689414599999999,-3.961032500000016,462887.3089476232,-38.0493855,145.1931994,-35.3599712,149.1542315,-38.0493858,145.193199,16/10/2022 16:46:04
-2.689414599999999,-3.961032500000016,462887.3089476232,-38.0493854,145.1931994,-35.3599712,149.1542315,-38.0493858,145.193199,16/10/2022 16:46:05
-2.689414599999999,-3.961032400000022,462887.302120598,-38.0493854,145.1931994,-35.3599712,149.1542315,-38.0493858,145.1931991,16/10/2022 16:46:06
-2.689414599999999,-3.961032400000022,462887.302120598,-38.0493853,145.1931995,-35.3599712,149.1542315,-38.0493858,145.1931991,16/10/2022 16:46:07
-2.6894148000000015,-3.9610322000000053,462887.30241918337,-38.0493853,145.1931995,-35.3599712,149.1542315,-38.049386,145.1931993,16/10/2022 16:46:09
-2.6894148000000015,-3.9610322000000053,462887.30241918337,-38.0493853,145.1931995,-35.3599712,149.1542315,-38.049386,145.1931993,16/10/2022 16:46:10
-2.6894147000000004,-3.9610322000000053,462887.29544286587,-38.0493854,145.1931996,-35.3599712,149.1542315,-38.0493859,145.1931993,16/10/2022 16:46:11
-2.6894147000000004,-3.9610322000000053,462887.29544286587,-38.0493854,145.1931997,-35.3599712,149.1542315,-38.0493859,145.1931993,16/10/2022 16:46:12
-2.6894147000000004,-3.961032400000022,462887.3090969167,-38.0493855,145.1931996,-35.3599712,149.1542315,-38.0493859,145.1931991,16/10/2022 16:46:13
-2.6894147000000004,-3.961032400000022,462887.3090969167,-38.0493855,145.1931996,-35.3599712,149.1542315,-38.0493859,145.1931991,16/10/2022 16:46:14
-2.6894147000000004,-3.961032400000022,462887.3090969167,-38.0493855,145.1931995,-35.3599712,149.1542315,-38.0493859,145.1931991,16/10/2022 16:46:16
-2.6894148000000015,-3.961032000000017,462887.28876513476,-38.0493856,145.1931995,-35.3599712,149.1542315,-38.049386,145.1931995,16/10/2022 16:46:17
-2.6894147000000004,-3.961031900000023,462887.2749617915,-38.0493857,145.1931996,-35.3599712,149.1542315,-38.0493859,145.1931996,16/10/2022 16:46:18
-2.6894147000000004,-3.961031900000023,462887.2749617915,-38.0493858,145.1931998,-35.3599712,149.1542315,-38.0493859,145.1931996,16/10/2022 16:46:19
-2.6894148000000015,-3.961031800000029,462887.2751110861,-38.0493858,145.1931998,-35.3599712,149.1542315,-38.049386,145.1931997,16/10/2022 16:46:20
-2.6894148000000015,-3.961031800000029,462887.2751110861,-38.0493859,145.1931999,-35.3599712,149.1542315,-38.049386,145.1931997,16/10/2022 16:46:21
-2.6894148000000015,-3.9610316000000125,462887.26145703427,-38.049386,145.1931999,-35.3599712,149.1542315,-38.049386,145.1931999,16/10/2022 16:46:22
-2.6894148000000015,-3.9610316000000125,462887.26145703427,-38.0493861,145.1932,-35.3599712,149.1542315,-38.049386,145.1931999,16/10/2022 16:46:24
-2.6894148000000015,-3.9610315000000185,462887.2546300106,-38.0493861,145.1932001,-35.3599712,149.1542315,-38.049386,145.1932,16/10/2022 16:46:25
-2.6894148000000015,-3.9610315000000185,462887.2546300106,-38.0493861,145.1932002,-35.3599712,149.1542315,-38.049386,145.1932,16/10/2022 16:46:26
-2.6894148000000015,-3.9610315000000185,462887.2546300106,-38.0493861,145.1932003,-35.3599712,149.1542315,-38.049386,145.1932,16/10/2022 16:46:27
-2.6894148000000015,-3.9610314000000244,462887.2478029863,-38.0493861,145.1932003,-35.3599712,149.1542315,-38.049386,145.1932001,16/10/2022 16:46:28
-2.6894148000000015,-3.961031300000002,462887.24097596057,-38.0493861,145.1932004,-35.3599712,149.1542315,-38.049386,145.1932002,16/10/2022 16:46:29
-2.6894148000000015,-3.961031300000002,462887.24097596057,-38.0493861,145.1932004,-35.3599712,149.1542315,-38.049386,145.1932002,16/10/2022 16:46:31
-2.6894147000000004,-3.9610309000000257,462887.2066915449,-38.0493861,145.1932005,-35.3599712,149.1542315,-38.0493859,145.1932006,16/10/2022 16:46:32
-2.6894147000000004,-3.9610309000000257,462887.2066915449,-38.0493861,145.1932006,-35.3599712,149.1542315,-38.0493859,145.1932006,16/10/2022 16:46:33
-2.689414499999998,-3.961030800000003,462887.18591187836,-38.0493861,145.1932008,-35.3599712,149.1542315,-38.0493857,145.1932007,16/10/2022 16:46:34
-2.689414499999998,-3.961030800000003,462887.18591187836,-38.049386,145.193201,-35.3599712,149.1542315,-38.0493857,145.1932007,16/10/2022 16:46:35
-2.689414400000004,-3.9610310000000197,462887.19258961076,-38.0493859,145.193201,-35.3599712,149.1542315,-38.0493856,145.1932005,16/10/2022 16:46:36
-2.689414400000004,-3.9610310000000197,462887.19258961076,-38.0493858,145.193201,-35.3599712,149.1542315,-38.0493856,145.1932005,16/10/2022 16:46:37
-2.689414400000004,-3.9610310000000197,462887.19258961076,-38.0493858,145.1932011,-35.3599712,149.1542315,-38.0493856,145.1932005,16/10/2022 16:46:39
-2.689414300000003,-3.961031100000014,462887.1924403159,-38.0493857,145.1932011,-35.3599712,149.1542315,-38.0493855,145.1932004,16/10/2022 16:46:40
-2.6894142000000016,-3.961031300000002,462887.19911804586,-38.0493857,145.1932011,-35.3599712,149.1542315,-38.0493854,145.1932002,16/10/2022 16:46:41
-2.6894142000000016,-3.961031300000002,462887.19911804586,-38.0493856,145.1932011,-35.3599712,149.1542315,-38.0493854,145.1932002,16/10/2022 16:46:42
-2.6894142000000016,-3.9610314000000244,462887.20594507246,-38.0493855,145.193201,-35.3599712,149.1542315,-38.0493854,145.1932001,16/10/2022 16:46:43
-2.6894142000000016,-3.9610314000000244,462887.20594507246,-38.0493855,145.193201,-35.3599712,149.1542315,-38.0493854,145.1932001,16/10/2022 16:46:44
-2.689414400000004,-3.9610314000000244,462887.2198977106,-38.0493855,145.193201,-35.3599712,149.1542315,-38.0493856,145.1932001,16/10/2022 16:46:46
-2.689414400000004,-3.9610314000000244,462887.2198977106,-38.0493855,145.193201,-35.3599712,149.1542315,-38.0493856,145.1932001,16/10/2022 16:46:47
-2.689414400000004,-3.961031200000008,462887.20624365873,-38.0493855,145.193201,-35.3599712,149.1542315,-38.0493856,145.1932003,16/10/2022 16:46:48
-2.689414400000004,-3.961031200000008,462887.20624365873,-38.0493855,145.193201,-35.3599712,149.1542315,-38.0493856,145.1932003,16/10/2022 16:46:49
-2.689414400000004,-3.961031200000008,462887.20624365873,-38.0493855,145.193201,-35.3599712,149.1542315,-38.0493856,145.1932003,16/10/2022 16:46:50
-2.689414300000003,-3.9610310000000197,462887.1856132918,-38.0493854,145.193201,-35.3599712,149.1542315,-38.0493855,145.1932005,16/10/2022 16:46:51
-2.6894142000000016,-3.9610309000000257,462887.17180994793,-38.0493854,145.1932011,-35.3599712,149.1542315,-38.0493854,145.1932006,16/10/2022 16:46:52
-2.6894142000000016,-3.9610309000000257,462887.17180994793,-38.0493854,145.1932012,-35.3599712,149.1542315,-38.0493854,145.1932006,16/10/2022 16:46:54
-2.6894142000000016,-3.961031100000014,462887.1854639972,-38.0493854,145.1932012,-35.3599712,149.1542315,-38.0493854,145.1932004,16/10/2022 16:46:55
-2.6894142000000016,-3.961031100000014,462887.1854639972,-38.0493853,145.1932013,-35.3599712,149.1542315,-38.0493854,145.1932004,16/10/2022 16:46:56
-2.6894142000000016,-3.961031300000002,462887.19911804586,-38.0493853,145.1932013,-35.3599712,149.1542315,-38.0493854,145.1932002,16/10/2022 16:46:57
-2.6894142000000016,-3.961031300000002,462887.19911804586,-38.0493854,145.1932012,-35.3599712,149.1542315,-38.0493854,145.1932002,16/10/2022 16:46:58
-2.6894139999999993,-3.9610316000000125,462887.20564648614,-38.0493854,145.1932012,-35.3599712,149.1542315,-38.0493852,145.1931999,16/10/2022 16:46:59
-2.6894139999999993,-3.9610316000000125,462887.20564648614,-38.0493854,145.1932012,-35.3599712,149.1542315,-38.0493852,145.1931999,16/10/2022 16:47:01
-2.6894139999999993,-3.9610316000000125,462887.20564648614,-38.0493853,145.1932011,-35.3599712,149.1542315,-38.0493852,145.1931999,16/10/2022 16:47:02
-2.689413800000004,-3.9610317000000066,462887.198520875,-38.0493853,145.193201,-35.3599712,149.1542315,-38.049385,145.1931998,16/10/2022 16:47:03
-2.6894136000000017,-3.9610316000000125,462887.1777412141,-38.0493852,145.193201,-35.3599712,149.1542315,-38.0493848,145.1931999,16/10/2022 16:47:04
-2.6894136000000017,-3.9610316000000125,462887.1777412141,-38.0493852,145.193201,-35.3599712,149.1542315,-38.0493848,145.1931999,16/10/2022 16:47:05
-2.6894136000000017,-3.9610314000000244,462887.16408716416,-38.0493851,145.193201,-35.3599712,149.1542315,-38.0493848,145.1932001,16/10/2022 16:47:06
-2.6894136000000017,-3.9610314000000244,462887.16408716416,-38.0493851,145.193201,-35.3599712,149.1542315,-38.0493848,145.1932001,16/10/2022 16:47:07
-2.6894136000000017,-3.9610314000000244,462887.16408716416,-38.0493851,145.1932011,-35.3599712,149.1542315,-38.0493848,145.1932001,16/10/2022 16:47:09
-2.6894136000000017,-3.961031300000002,462887.1572601373,-38.049385,145.1932011,-35.3599712,149.1542315,-38.0493848,145.1932002,16/10/2022 16:47:10
-2.6894133999999994,-3.961031300000002,462887.1433075018,-38.049385,145.1932011,-35.3599712,149.1542315,-38.0493846,145.1932002,16/10/2022 16:47:11
-2.6894133999999994,-3.961031300000002,462887.1433075018,-38.0493849,145.1932012,-35.3599712,149.1542315,-38.0493846,145.1932002,16/10/2022 16:47:12
-2.6894133999999994,-3.961031300000002,462887.1433075018,-38.0493849,145.1932012,-35.3599712,149.1542315,-38.0493846,145.1932002,16/10/2022 16:47:13
-2.6894133999999994,-3.961031100000014,462887.1296534505,-38.0493849,145.1932013,-35.3599712,149.1542315,-38.0493846,145.1932004,16/10/2022 16:47:14
-2.689413700000003,-3.961030800000003,462887.13010132674,-38.0493849,145.1932014,-35.3599712,149.1542315,-38.0493849,145.1932007,16/10/2022 16:47:15
-2.689413700000003,-3.961030800000003,462887.13010132674,-38.0493849,145.1932014,-35.3599712,149.1542315,-38.0493849,145.1932007,16/10/2022 16:47:17
-2.689413700000003,-3.961030700000009,462887.1232743015,-38.049385,145.1932016,-35.3599712,149.1542315,-38.0493849,145.1932008,16/10/2022 16:47:18
-2.689413700000003,-3.961030700000009,462887.1232743015,-38.049385,145.1932017,-35.3599712,149.1542315,-38.0493849,145.1932008,16/10/2022 16:47:19
-2.6894139999999993,-3.961030700000009,462887.1442032584,-38.0493851,145.1932018,-35.3599712,149.1542315,-38.0493852,145.1932008,16/10/2022 16:47:20
-2.6894139999999993,-3.961030700000009,462887.1442032584,-38.0493851,145.1932019,-35.3599712,149.1542315,-38.0493852,145.1932008,16/10/2022 16:47:21
-2.6894142000000016,-3.9610309000000257,462887.17180994793,-38.0493853,145.1932019,-35.3599712,149.1542315,-38.0493854,145.1932006,16/10/2022 16:47:22
-2.6894142000000016,-3.9610309000000257,462887.17180994793,-38.0493855,145.1932019,-35.3599712,149.1542315,-38.0493854,145.1932006,16/10/2022 16:47:24
-2.6894142000000016,-3.9610309000000257,462887.17180994793,-38.0493856,145.1932019,-35.3599712,149.1542315,-38.0493854,145.1932006,16/10/2022 16:47:25
-2.689414400000004,-3.961031200000008,462887.20624365873,-38.0493857,145.1932019,-35.3599712,149.1542315,-38.0493856,145.1932003,16/10/2022 16:47:26
-2.689414599999999,-3.9610314000000244,462887.2338503471,-38.0493859,145.1932017,-35.3599712,149.1542315,-38.0493858,145.1932001,16/10/2022 16:47:27
-2.689414599999999,-3.9610314000000244,462887.2338503471,-38.0493861,145.1932015,-35.3599712,149.1542315,-38.0493858,145.1932001,16/10/2022 16:47:28
-2.689414599999999,-3.9610317000000066,462887.2543314205,-38.0493863,145.1932014,-35.3599712,149.1542315,-38.0493858,145.1931998,16/10/2022 16:47:29
-2.689414599999999,-3.9610317000000066,462887.2543314205,-38.0493865,145.1932013,-35.3599712,149.1542315,-38.0493858,145.1931998,16/10/2022 16:47:30
-2.689414400000004,-3.961031900000023,462887.2540328347,-38.0493866,145.1932012,-35.3599712,149.1542315,-38.0493856,145.1931996,16/10/2022 16:47:32
-2.689414400000004,-3.961031900000023,462887.2540328347,-38.0493867,145.193201,-35.3599712,149.1542315,-38.0493856,145.1931996,16/10/2022 16:47:33
-2.6894139999999993,-3.961032300000028,462887.2534356675,-38.0493867,145.1932009,-35.3599712,149.1542315,-38.0493852,145.1931992,16/10/2022 16:47:34
-2.6894139999999993,-3.961032300000028,462887.2534356675,-38.0493866,145.1932008,-35.3599712,149.1542315,-38.0493852,145.1931992,16/10/2022 16:47:35
-2.6894139999999993,-3.961032300000028,462887.2534356675,-38.0493865,145.1932006,-35.3599712,149.1542315,-38.0493852,145.1931992,16/10/2022 16:47:36
-2.6894136000000017,-3.96103260000001,462887.24601147854,-38.0493865,145.1932005,-35.3599712,149.1542315,-38.0493848,145.1931989,16/10/2022 16:47:37
-2.689413700000003,-3.961032700000004,462887.2598148203,-38.0493864,145.1932003,-35.3599712,149.1542315,-38.0493849,145.1931988,16/10/2022 16:47:39
-2.689413700000003,-3.961032700000004,462887.2598148203,-38.0493863,145.1932002,-35.3599712,149.1542315,-38.0493849,145.1931988,16/10/2022 16:47:40
-2.689413700000003,-3.961032700000004,462887.2598148203,-38.0493864,145.1932001,-35.3599712,149.1542315,-38.0493849,145.1931988,16/10/2022 16:47:41
-2.689413700000003,-3.9610329000000206,462887.2734688749,-38.0493864,145.1932,-35.3599712,149.1542315,-38.0493849,145.1931986,16/10/2022 16:47:42
-2.6894133999999994,-3.9610330000000147,462887.2593669547,-38.0493864,145.1932,-35.3599712,149.1542315,-38.0493846,145.1931985,16/10/2022 16:47:43
-2.6894133999999994,-3.9610330000000147,462887.2593669547,-38.0493864,145.1931999,-35.3599712,149.1542315,-38.0493846,145.1931985,16/10/2022 16:47:44
-2.6894135000000006,-3.9610331000000087,462887.27317029703,-38.0493863,145.1931999,-35.3599712,149.1542315,-38.0493847,145.1931984,16/10/2022 16:47:47
-2.6894135000000006,-3.9610331000000087,462887.27317029703,-38.0493863,145.1931999,-35.3599712,149.1542315,-38.0493847,145.1931984,16/10/2022 16:47:48
-2.6894135000000006,-3.9610331000000087,462887.27317029703,-38.0493864,145.1931999,-35.3599712,149.1542315,-38.0493847,145.1931984,16/10/2022 16:47:49
-2.6894136000000017,-3.9610331000000087,462887.2801466121,-38.0493864,145.1931999,-35.3599712,149.1542315,-38.0493848,145.1931984,16/10/2022 16:47:50
-2.689413200000004,-3.961033200000003,462887.25906837964,-38.0493865,145.1931998,-35.3599712,149.1542315,-38.0493844,145.1931983,16/10/2022 16:47:51
-2.689413200000004,-3.961033200000003,462887.25906837964,-38.0493865,145.1931998,-35.3599712,149.1542315,-38.0493844,145.1931983,16/10/2022 16:47:52
-2.689413000000002,-3.9610331000000087,462887.2382887214,-38.0493864,145.1931998,-35.3599712,149.1542315,-38.0493842,145.1931984,16/10/2022 16:47:53
-2.689413000000002,-3.9610331000000087,462887.2382887214,-38.0493863,145.1931998,-35.3599712,149.1542315,-38.0493842,145.1931984,16/10/2022 16:47:55
-2.6894129000000007,-3.9610329000000206,462887.2176583521,-38.0493862,145.1931999,-35.3599712,149.1542315,-38.0493841,145.1931986,16/10/2022 16:47:56
-2.6894129000000007,-3.9610329000000206,462887.2176583521,-38.049386,145.1932,-35.3599712,149.1542315,-38.0493841,145.1931986,16/10/2022 16:47:57
-2.6894126999999983,-3.9610329000000206,462887.2037057229,-38.0493858,145.1932,-35.3599712,149.1542315,-38.0493839,145.1931986,16/10/2022 16:47:58
-2.6894126999999983,-3.9610329000000206,462887.2037057229,-38.0493856,145.1932001,-35.3599712,149.1542315,-38.0493839,145.1931986,16/10/2022 16:47:59
-2.6894126999999983,-3.9610329000000206,462887.2037057229,-38.0493854,145.1932,-35.3599712,149.1542315,-38.0493839,145.1931986,16/10/2022 16:48:00
-2.6894126000000043,-3.961032700000004,462887.18307535147,-38.0493852,145.1931998,-35.3599712,149.1542315,-38.0493838,145.1931988,16/10/2022 16:48:02
-2.6894126000000043,-3.9610328000000266,462887.1899023809,-38.049385,145.1931996,-35.3599712,149.1542315,-38.0493838,145.1931987,16/10/2022 16:48:03
-2.6894126000000043,-3.9610328000000266,462887.1899023809,-38.0493848,145.1931995,-35.3599712,149.1542315,-38.0493838,145.1931987,16/10/2022 16:48:04
-2.6894123000000008,-3.9610329000000206,462887.17580046575,-38.0493846,145.1931993,-35.3599712,149.1542315,-38.0493835,145.1931986,16/10/2022 16:48:05
-2.6894123000000008,-3.9610329000000206,462887.17580046575,-38.0493843,145.1931991,-35.3599712,149.1542315,-38.0493835,145.1931986,16/10/2022 16:48:06
-2.689411700000001,-3.9610330000000147,462887.14076961443,-38.0493838,145.193199,-35.3599712,149.1542315,-38.0493829,145.1931985,16/10/2022 16:48:07
-2.689411700000001,-3.9610330000000147,462887.14076961443,-38.0493834,145.1931989,-35.3599712,149.1542315,-38.0493829,145.1931985,16/10/2022 16:48:08
-2.6894113000000033,-3.9610331000000087,462887.11969139474,-38.0493828,145.1931987,-35.3599712,149.1542315,-38.0493825,145.1931984,16/10/2022 16:48:10
-2.6894113000000033,-3.9610331000000087,462887.11969139474,-38.0493822,145.1931985,-35.3599712,149.1542315,-38.0493825,145.1931984,16/10/2022 16:48:11
-2.6894113000000033,-3.9610331000000087,462887.11969139474,-38.0493819,145.1931981,-35.3599712,149.1542315,-38.0493825,145.1931984,16/10/2022 16:48:12
-2.6894107000000034,-3.9610334000000194,462887.098314618,-38.0493814,145.1931978,-35.3599712,149.1542315,-38.0493819,145.1931981,16/10/2022 16:48:13
-2.689409699999999,-3.9610334000000194,462887.0285515187,-38.0493808,145.1931977,-35.3599712,149.1542315,-38.0493809,145.1931981,16/10/2022 16:48:14
-2.689409699999999,-3.9610334000000194,462887.0285515187,-38.0493802,145.1931976,-35.3599712,149.1542315,-38.0493809,145.1931981,16/10/2022 16:48:15
-2.6894086,-3.9610337000000015,462886.9722932254,-38.0493795,145.1931976,-35.3599712,149.1542315,-38.0493798,145.1931978,16/10/2022 16:48:17
-2.6894086,-3.9610337000000015,462886.9722932254,-38.0493787,145.1931976,-35.3599712,149.1542315,-38.0493798,145.1931978,16/10/2022 16:48:18
-2.6894069000000016,-3.961033800000024,462886.8605230686,-38.0493779,145.1931976,-35.3599712,149.1542315,-38.0493781,145.1931977,16/10/2022 16:48:19
-2.6894069000000016,-3.961033800000024,462886.8605230686,-38.0493771,145.1931975,-35.3599712,149.1542315,-38.0493781,145.1931977,16/10/2022 16:48:20
-2.6894050000000007,-3.9610336000000075,462886.7143192431,-38.0493761,145.1931976,-35.3599712,149.1542315,-38.0493762,145.1931979,16/10/2022 16:48:21
-2.6894050000000007,-3.9610336000000075,462886.7143192431,-38.0493751,145.1931976,-35.3599712,149.1542315,-38.0493762,145.1931979,16/10/2022 16:48:22
-2.6894050000000007,-3.9610336000000075,462886.7143192431,-38.0493741,145.1931978,-35.3599712,149.1542315,-38.0493762,145.1931979,16/10/2022 16:48:23
-2.6894031,-3.9610335000000134,462886.57494250836,-38.0493731,145.193198,-35.3599712,149.1542315,-38.0493743,145.193198,16/10/2022 16:48:25
-2.6894013,-3.9610333000000253,462886.43571508303,-38.0493721,145.1931982,-35.3599712,149.1542315,-38.0493725,145.1931982,16/10/2022 16:48:26
-2.6894013,-3.9610333000000253,462886.43571508303,-38.0493711,145.1931983,-35.3599712,149.1542315,-38.0493725,145.1931982,16/10/2022 16:48:27
-2.6894013,-3.9610333000000253,462886.43571508303,-38.04937,145.1931986,-35.3599712,149.1542315,-38.0493725,145.1931982,16/10/2022 16:48:28
-2.6893990000000016,-3.9610334000000194,462886.28208736976,-38.0493691,145.1931991,-35.3599712,149.1542315,-38.0493702,145.1931981,16/10/2022 16:48:29
-2.689396700000003,-3.9610334000000194,462886.1216326997,-38.049368,145.1931995,-35.3599712,149.1542315,-38.0493679,145.1931981,16/10/2022 16:48:30
-2.689396700000003,-3.9610334000000194,462886.1216326997,-38.0493669,145.1931998,-35.3599712,149.1542315,-38.0493679,145.1931981,16/10/2022 16:48:31
-2.689394499999999,-3.9610328000000266,462885.92719210754,-38.0493657,145.1932003,-35.3599712,149.1542315,-38.0493657,145.1931987,16/10/2022 16:48:33
-2.689394499999999,-3.9610328000000266,462885.92719210754,-38.0493646,145.1932007,-35.3599712,149.1542315,-38.0493657,145.1931987,16/10/2022 16:48:34
-2.689394499999999,-3.9610328000000266,462885.92719210754,-38.0493633,145.1932012,-35.3599712,149.1542315,-38.0493657,145.1931987,16/10/2022 16:48:35
-2.689391900000004,-3.9610321000000113,462885.69801938743,-38.0493622,145.1932018,-35.3599712,149.1542315,-38.0493631,145.1931994,16/10/2022 16:48:36
-2.689391900000004,-3.9610321000000113,462885.69801938743,-38.049361,145.1932023,-35.3599712,149.1542315,-38.0493631,145.1931994,16/10/2022 16:48:37
-2.6893896999999996,-3.961031100000014,462885.47627069685,-38.0493598,145.1932029,-35.3599712,149.1542315,-38.0493609,145.1932004,16/10/2022 16:48:38
-2.6893896999999996,-3.961031100000014,462885.47627069685,-38.0493586,145.1932035,-35.3599712,149.1542315,-38.0493609,145.1932004,16/10/2022 16:48:40
-2.6893871999999988,-3.9610297000000116,462885.20628499496,-38.0493575,145.1932041,-35.3599712,149.1542315,-38.0493584,145.1932018,16/10/2022 16:48:41
-2.689384799999999,-3.961028500000026,462884.9569297166,-38.0493563,145.1932049,-35.3599712,149.1542315,-38.049356,145.193203,16/10/2022 16:48:42
-2.689384799999999,-3.961028500000026,462884.9569297166,-38.0493551,145.1932057,-35.3599712,149.1542315,-38.049356,145.193203,16/10/2022 16:48:43
-2.6893825000000007,-3.961027400000006,462884.72137780284,-38.0493539,145.1932064,-35.3599712,149.1542315,-38.0493537,145.1932041,16/10/2022 16:48:44
-2.6893825000000007,-3.961027400000006,462884.72137780284,-38.0493526,145.1932071,-35.3599712,149.1542315,-38.0493537,145.1932041,16/10/2022 16:48:45
-2.6893825000000007,-3.961027400000006,462884.72137780284,-38.0493513,145.1932079,-35.3599712,149.1542315,-38.0493537,145.1932041,16/10/2022 16:48:46
-2.6893798999999987,-3.961026000000004,462884.4444159409,-38.04935,145.1932087,-35.3599712,149.1542315,-38.0493511,145.1932055,16/10/2022 16:48:48
-2.6893798999999987,-3.961026000000004,462884.4444159409,-38.0493488,145.1932095,-35.3599712,149.1542315,-38.0493511,145.1932055,16/10/2022 16:48:49
-2.689377399999998,-3.9610248000000183,462884.18808451266,-38.0493475,145.1932103,-35.3599712,149.1542315,-38.0493486,145.1932067,16/10/2022 16:48:50
-2.689377399999998,-3.9610248000000183,462884.18808451266,-38.0493463,145.1932112,-35.3599712,149.1542315,-38.0493486,145.1932067,16/10/2022 16:48:51
-2.6893749999999983,-3.9610235000000102,462883.93190232484,-38.0493452,145.193212,-35.3599712,149.1542315,-38.0493462,145.193208,16/10/2022 16:48:52
-2.6893725000000046,-3.961022100000008,462883.6619168478,-38.0493441,145.193213,-35.3599712,149.1542315,-38.0493437,145.1932094,16/10/2022 16:48:53
-2.6893725000000046,-3.961022100000008,462883.6619168478,-38.0493429,145.193214,-35.3599712,149.1542315,-38.0493437,145.1932094,16/10/2022 16:48:55
-2.6893725000000046,-3.961022100000008,462883.6619168478,-38.0493419,145.1932148,-35.3599712,149.1542315,-38.0493437,145.1932094,16/10/2022 16:48:56
-2.689370100000005,-3.9610208000000284,462883.4057347332,-38.0493409,145.1932157,-35.3599712,149.1542315,-38.0493413,145.1932107,16/10/2022 16:48:57
-2.689370100000005,-3.9610208000000284,462883.4057347332,-38.0493402,145.1932164,-35.3599712,149.1542315,-38.0493413,145.1932107,16/10/2022 16:48:58
-2.6893680000000018,-3.9610195000000203,462883.1704814237,-38.0493397,145.1932172,-35.3599712,149.1542315,-38.0493392,145.193212,16/10/2022 16:48:59
-2.6893680000000018,-3.9610195000000203,462883.1704814237,-38.0493395,145.1932178,-35.3599712,149.1542315,-38.0493392,145.193212,16/10/2022 16:49:00
-2.6893665999999996,-3.961018700000011,462883.0181972762,-38.0493394,145.1932185,-35.3599712,149.1542315,-38.0493378,145.1932128,16/10/2022 16:49:01
-2.6893665999999996,-3.961018700000011,462883.0181972762,-38.0493395,145.1932188,-35.3599712,149.1542315,-38.0493378,145.1932128,16/10/2022 16:49:03
-2.6893658999999985,-3.961018500000023,462882.95570934564,-38.0493397,145.1932193,-35.3599712,149.1542315,-38.0493371,145.193213,16/10/2022 16:49:04
-2.6893658999999985,-3.961018500000023,462882.95570934564,-38.0493399,145.1932195,-35.3599712,149.1542315,-38.0493371,145.193213,16/10/2022 16:49:05
-2.689365600000002,-3.9610183000000063,462882.9211264386,-38.0493401,145.1932197,-35.3599712,149.1542315,-38.0493368,145.1932132,16/10/2022 16:49:06
-2.689365600000002,-3.9610183000000063,462882.9211264386,-38.0493404,145.1932195,-35.3599712,149.1542315,-38.0493368,145.1932132,16/10/2022 16:49:07
